timestamp,open,high,low,close,volume
2026-05-04 04:00:00,676,677.35,675.3,676.02,45598
2026-05-04 04:01:00,675.99,677.21,675.09,675.97,59066
2026-05-04 04:02:00,676.01,676.01,675.72,675.74,7269
2026-05-04 04:03:00,675.7,675.8,675.6,675.69,4422
2026-05-04 04:04:00,675.74,675.75,675.4,675.41,13356
2026-05-04 04:05:00,675.32,675.32,675,675.06,7767
2026-05-04 04:06:00,675.11,675.17,674.93,674.96,4760
2026-05-04 04:07:00,674.91,675.25,674.91,675.24,4692
2026-05-04 04:08:00,675.17,675.33,675.16,675.26,1346
2026-05-04 04:09:00,675.28,675.28,675.18,675.28,1215
2026-05-04 04:10:00,675.49,676.45,675.34,675.4673,1138
2026-05-04 04:11:00,675.51,675.51,675.26,675.26,2354
2026-05-04 04:12:00,675.21,675.34,675.21,675.34,224
2026-05-04 04:13:00,675.26,675.28,675.22,675.22,1205
2026-05-04 04:14:00,675.42,675.49,675.4,675.48,2581
2026-05-04 04:15:00,675.47,675.52,675.43,675.49,4527
2026-05-04 04:16:00,675.44,675.48,675.25,675.25,1985
2026-05-04 04:18:00,675.09,675.15,675.09,675.15,190
2026-05-04 04:19:00,675.18,675.25,675.18,675.24,665
2026-05-04 04:20:00,675.18,675.26,675.18,675.26,2330
2026-05-04 04:21:00,675.45,675.48,675.32,675.32,4900
2026-05-04 04:22:00,675.29,675.3,675.29,675.3,154
2026-05-04 04:23:00,675.41,675.47,675.41,675.47,120
2026-05-04 04:24:00,675.46,675.54,675.45,675.45,1170
2026-05-04 04:25:00,675.56,675.66,675.5,675.63,1097
2026-05-04 04:26:00,675.7273,675.74,675.63,675.63,1686
2026-05-04 04:27:00,675.7,675.71,675.63,675.63,346
2026-05-04 04:28:00,675.6958,675.715,675.6958,675.715,115
2026-05-04 04:29:00,675.85,675.9,675.79,675.79,2496
2026-05-04 04:30:00,675.89,676.015,675.89,675.99,1434
2026-05-04 04:31:00,675.85,675.9,675.79,675.8963,1320
2026-05-04 04:32:00,675.93,675.96,675.7569,675.7871,1115
2026-05-04 04:33:00,675.77,675.77,675.63,675.67,600
2026-05-04 04:34:00,675.64,675.71,675.64,675.65,319
2026-05-04 04:35:00,675.87,675.87,675.78,675.84,1100
2026-05-04 04:36:00,675.91,675.93,675.83,675.83,712
2026-05-04 04:37:00,675.87,675.9,675.85,675.85,670
2026-05-04 04:38:00,675.88,675.9,675.88,675.9,393
2026-05-04 04:39:00,675.86,675.9,675.86,675.9,1063
2026-05-04 04:40:00,675.96,675.96,675.91,675.95,1080
2026-05-04 04:41:00,675.87,675.87,675.79,675.79,1069
2026-05-04 04:42:00,675.87,675.87,675.87,675.87,399
2026-05-04 04:43:00,675.7,675.71,675.7,675.7,244
2026-05-04 04:44:00,675.67,675.68,675.62,675.68,1587
2026-05-04 04:45:00,675.64,675.67,675.6,675.6,1552
2026-05-04 04:46:00,675.61,675.65,675.6,675.6,1887
2026-05-04 04:47:00,675.72,675.72,675.69,675.72,2453
2026-05-04 04:48:00,675.63,675.67,675.55,675.67,2313
2026-05-04 04:49:00,675.61,675.69,675.6,675.69,1833
2026-05-04 04:50:00,675.68,675.69,675.68,675.69,144
2026-05-04 04:51:00,675.72,675.74,675.62,675.62,6341
2026-05-04 04:52:00,675.55,675.55,675.55,675.55,103
2026-05-04 04:53:00,675.66,675.66,675.63,675.63,567
2026-05-04 04:54:00,675.71,675.71,675.7,675.7,200
2026-05-04 04:55:00,675.65,675.8,675.65,675.79,643
2026-05-04 04:56:00,675.81,675.84,675.8,675.84,850
2026-05-04 04:57:00,675.88,675.89,675.69,675.69,896
2026-05-04 04:58:00,675.62,675.66,675.62,675.66,140
2026-05-04 04:59:00,675.66,675.75,675.6,675.64,1441
2026-05-04 05:00:00,675.56,675.56,675.53,675.53,350
2026-05-04 05:01:00,675.45,675.64,675.4,675.64,1180
2026-05-04 05:02:00,675.74,675.87,675.71,675.71,1664
2026-05-04 05:03:00,675.73,675.83,675.73,675.83,323
2026-05-04 05:04:00,675.84,675.85,675.84,675.85,370
2026-05-04 05:05:00,675.92,675.92,675.85,675.85,150
2026-05-04 05:06:00,675.79,675.83,675.79,675.83,160
2026-05-04 05:07:00,675.79,675.94,675.79,675.94,139
2026-05-04 05:08:00,675.8,675.83,675.8,675.8,2037
2026-05-04 05:09:00,675.85,675.85,675.81,675.81,99
2026-05-04 05:10:00,675.84,675.98,675.84,675.98,899
2026-05-04 05:11:00,675.99,676,675.9528,675.9563,1305
2026-05-04 05:12:00,675.9,675.9,675.9,675.9,414
2026-05-04 05:13:00,675.94,676,675.93,676,650
2026-05-04 05:14:00,676.05,676.1,676.05,676.05,737
2026-05-04 05:15:00,676.1,676.1,676.04,676.07,580
2026-05-04 05:16:00,675.91,675.92,675.9,675.91,190
2026-05-04 05:18:00,676.02,676.02,675.94,675.95,419
2026-05-04 05:19:00,676,676,675.9,675.93,184
2026-05-04 05:20:00,675.9,676.08,675.9,676.05,4246
2026-05-04 05:21:00,675.99,675.99,675.86,675.86,1020
2026-05-04 05:22:00,675.9,676.02,675.9,676.01,6783
2026-05-04 05:23:00,675.96,675.98,675.9,675.9,1736
2026-05-04 05:24:00,676,676,676,676,181
2026-05-04 05:25:00,676,676.03,675.985,676.02,536
2026-05-04 05:27:00,675.9,675.92,675.87,675.89,3357
2026-05-04 05:28:00,675.98,676.02,675.98,676.02,168
2026-05-04 05:29:00,676.1,676.1,676.04,676.04,548
2026-05-04 05:30:00,676.01,676.01,675.99,676.01,953
2026-05-04 05:31:00,675.96,675.98,675.94,675.98,380
2026-05-04 05:33:00,675.95,675.98,675.95,675.98,180
2026-05-04 05:34:00,676.03,676.03,676.03,676.03,60
2026-05-04 05:35:00,676.07,676.21,676.07,676.2,1226
2026-05-04 05:36:00,676.2,676.2,676.09,676.09,4219
