timestamp,open,high,low,close,volume
2026-05-11 00:00:00,7411.25,7413.25,7406.75,7412.75,4143
2026-05-11 01:00:00,7413.0,7415.0,7410.25,7410.5,5511
2026-05-11 02:00:00,7410.5,7416.25,7409.5,7413.0,8255
2026-05-11 03:00:00,7413.0,7415.0,7410.0,7414.25,11668
2026-05-11 04:00:00,7414.25,7417.75,7410.0,7414.0,14345
2026-05-11 05:00:00,7413.75,7420.75,7413.0,7415.0,13900
2026-05-11 06:00:00,7414.75,7416.75,7411.0,7412.25,9695
2026-05-11 07:00:00,7412.25,7420.25,7410.75,7414.0,17090
2026-05-11 08:00:00,7414.0,7415.75,7402.5,7408.75,31972
2026-05-11 09:00:00,7408.75,7437.25,7406.75,7432.75,148607
2026-05-11 10:00:00,7432.5,7445.75,7421.5,7443.0,189883
2026-05-11 11:00:00,7442.75,7449.75,7435.75,7448.5,113051
2026-05-11 12:00:00,7448.25,7450.5,7434.25,7439.5,105928
2026-05-11 13:00:00,7439.5,7454.75,7434.75,7448.0,88760
2026-05-11 14:00:00,7448.25,7452.75,7431.0,7431.25,86695
2026-05-11 15:00:00,7431.5,7439.0,7427.5,7438.75,208409
2026-05-11 16:00:00,7438.75,7440.25,7426.0,7435.0,51380
2026-05-11 18:00:00,7435.5,7443.75,7434.25,7441.0,4514
2026-05-11 19:00:00,7441.25,7441.75,7436.25,7438.75,3278
2026-05-11 20:00:00,7438.5,7438.75,7428.75,7429.75,8934
2026-05-11 21:00:00,7429.75,7432.0,7411.25,7419.0,19805
2026-05-11 22:00:00,7419.25,7430.75,7417.75,7429.25,9934
2026-05-11 23:00:00,7429.25,7430.25,7424.25,7425.25,4419
2026-05-12 00:00:00,7425.25,7427.5,7420.75,7420.75,5155
2026-05-12 01:00:00,7420.75,7424.0,7418.5,7421.5,6063
2026-05-12 02:00:00,7421.5,7422.75,7408.25,7408.75,11381
2026-05-12 03:00:00,7409.0,7417.25,7402.25,7416.0,18513
2026-05-12 04:00:00,7416.0,7416.75,7405.5,7409.5,15621
2026-05-12 05:00:00,7409.5,7416.5,7403.25,7411.5,13717
2026-05-12 06:00:00,7411.5,7416.0,7406.75,7412.0,10750
2026-05-12 07:00:00,7411.75,7413.75,7402.0,7407.75,19103
2026-05-12 08:00:00,7407.75,7420.75,7398.75,7419.5,39323
2026-05-12 09:00:00,7419.5,7421.25,7393.5,7396.25,184536
2026-05-12 10:00:00,7396.0,7408.75,7380.0,7383.0,259384
2026-05-12 11:00:00,7383.0,7385.5,7363.25,7369.75,204796
