timestamp,open,high,low,close,volume
2026-04-27 04:00:00,424.78,426.8082,423.5392,424.0745,82444
2026-04-27 05:00:00,424.21,424.4,423.8,423.99,17837
2026-04-27 06:00:00,423.83,424.3,423.5,424.11,18541
2026-04-27 07:00:00,424.18,424.29,422.6,422.82,104556
2026-04-27 08:00:00,422.95,423.31,422.31,423.02,72352
2026-04-27 09:00:00,423.08,428.12,404.61,419.99,4996949
2026-04-27 10:00:00,420.04,424.68,419.67,423.745,3060876
2026-04-27 11:00:00,423.76,424.04,421.37,422.35,2323633
2026-04-27 12:00:00,422.31,424.419,422.19,424.395,1390165
2026-04-27 13:00:00,424.3975,425.92,423.93,425.7101,1542632
2026-04-27 14:00:00,425.71,427.11,425.53,425.895,1890012
2026-04-27 15:00:00,425.88,426.18,424.12,425.06,3257550
2026-04-27 16:00:00,425.07,426.75,423.15,424.9,6111633
2026-04-27 17:00:00,424.97,425.0,424.5,424.51,27562
2026-04-27 18:00:00,424.55,425.45,424.55,425.3,26814
2026-04-27 19:00:00,425.3,425.53,425.25,425.4693,19641
2026-04-28 04:00:00,423.49,425.0,422.3,423.51,70422
2026-04-28 05:00:00,423.59,423.72,421.96,422.54,44788
2026-04-28 06:00:00,422.6,422.9,421.2,421.62,33172
2026-04-28 07:00:00,421.63,421.75,418.5,420.8,219248
2026-04-28 08:00:00,420.83,420.91,418.0,420.26,182387
2026-04-28 09:00:00,420.23,428.08,419.75,426.68,3295449
2026-04-28 10:00:00,426.68,427.13,424.87,425.85,3106044
2026-04-28 11:00:00,425.85,427.69,425.32,427.6855,2218342
2026-04-28 12:00:00,427.68,429.06,426.75,428.525,2157751
2026-04-28 13:00:00,428.52,429.19,427.56,427.865,1545566
2026-04-28 14:00:00,427.87,427.9,426.08,427.6437,1912405
2026-04-28 15:00:00,427.625,429.92,427.03,429.36,3566702
2026-04-28 16:00:00,429.36,429.37,426.5,427.7,3427116
2026-04-28 17:00:00,427.6,428.25,427.2747,428.04,37931
2026-04-28 18:00:00,428.1,428.6,427.7,428.05,29282
2026-04-28 19:00:00,428.24,428.43,428.0,428.0,28747
2026-04-29 04:00:00,428.2,429.89,426.24,428.35,101738
2026-04-29 05:00:00,428.25,428.5,426.5615,426.88,24583
2026-04-29 06:00:00,427.01,427.85,426.31,427.51,34395
2026-04-29 07:00:00,427.78,427.85,426.11,427.24,78991
2026-04-29 08:00:00,427.2,427.71,426.6,427.31,88548
2026-04-29 09:00:00,427.34,427.85,421.78,425.545,3838197
