timestamp,open,high,low,close,volume
2026-05-11 00:00:00,7411.25,7411.5,7409.5,7410.25,403
2026-05-11 00:05:00,7410.5,7411.0,7409.0,7409.25,503
2026-05-11 00:10:00,7409.0,7409.75,7406.75,7409.75,600
2026-05-11 00:15:00,7410.0,7412.0,7410.0,7411.25,486
2026-05-11 00:20:00,7411.5,7412.0,7411.5,7411.75,293
2026-05-11 00:25:00,7411.75,7412.75,7411.5,7411.5,416
2026-05-11 00:30:00,7411.75,7412.25,7411.5,7411.75,214
2026-05-11 00:35:00,7411.75,7412.5,7411.5,7411.5,281
2026-05-11 00:40:00,7411.5,7412.0,7411.0,7411.5,252
2026-05-11 00:45:00,7411.25,7411.75,7410.75,7411.0,174
2026-05-11 00:50:00,7411.0,7413.25,7410.75,7413.0,353
2026-05-11 00:55:00,7413.25,7413.25,7412.25,7412.75,168
2026-05-11 01:00:00,7413.0,7413.75,7412.5,7413.5,323
2026-05-11 01:05:00,7413.25,7413.5,7411.75,7412.25,245
2026-05-11 01:10:00,7412.25,7413.25,7411.75,7412.75,404
2026-05-11 01:15:00,7412.75,7413.75,7412.0,7413.5,488
2026-05-11 01:20:00,7413.5,7415.0,7412.75,7413.75,652
2026-05-11 01:25:00,7413.75,7414.0,7412.75,7413.75,408
2026-05-11 01:30:00,7413.75,7414.75,7413.5,7414.5,406
2026-05-11 01:35:00,7414.75,7415.0,7412.25,7412.5,556
2026-05-11 01:40:00,7412.75,7413.0,7410.5,7410.75,450
2026-05-11 01:45:00,7410.75,7411.5,7410.25,7411.25,397
2026-05-11 01:50:00,7411.5,7412.5,7411.25,7412.0,489
2026-05-11 01:55:00,7412.0,7412.75,7410.5,7410.5,693
2026-05-11 02:00:00,7410.5,7412.0,7410.5,7411.5,660
2026-05-11 02:05:00,7411.5,7413.25,7411.0,7412.75,423
2026-05-11 02:10:00,7412.75,7414.75,7412.5,7413.5,715
2026-05-11 02:15:00,7413.5,7413.5,7411.5,7412.25,536
2026-05-11 02:20:00,7412.25,7414.5,7412.0,7414.5,495
2026-05-11 02:25:00,7414.75,7416.25,7414.25,7415.0,908
2026-05-11 02:30:00,7414.75,7415.25,7411.75,7412.0,747
2026-05-11 02:35:00,7411.75,7412.5,7411.0,7411.5,592
2026-05-11 02:40:00,7411.5,7411.75,7410.0,7411.25,618
2026-05-11 02:45:00,7411.25,7411.25,7409.75,7410.0,801
