timestamp,open,high,low,close,volume
2026-05-10 00:00:00,80670.1,80751.0,80571.0,80692.08,102.0
2026-05-10 00:30:00,80693.7,80758.3,80587.0,80663.99,71.0
2026-05-10 01:00:00,80664.0,80664.0,80531.0,80579.47,62.0
2026-05-10 01:30:00,80585.0,80680.0,80531.0,80664.0,56.0
2026-05-10 02:00:00,80664.01,80742.87,80566.0,80718.0,62.0
2026-05-10 02:30:00,80718.01,80777.54,80663.0,80739.0,33.0
2026-05-10 03:00:00,80767.32,80815.0,80666.0,80729.18,96.0
2026-05-10 03:30:00,80729.18,80876.05,80650.0,80752.23,49.0
2026-05-10 04:00:00,80762.1,80800.46,80695.0,80785.39,37.0
2026-05-10 04:30:00,80785.38,80836.0,80668.0,80695.0,27.0
2026-05-10 05:00:00,80741.8,80802.0,80654.0,80750.0,37.0
2026-05-10 05:30:00,80751.0,80789.0,80615.0,80679.99,38.0
2026-05-10 06:00:00,80670.0,80724.4,80587.0,80638.8,30.0
2026-05-10 06:30:00,80636.9,80756.0,80589.0,80736.6,66.0
2026-05-10 07:00:00,80705.0,80798.12,80664.0,80766.3,37.0
2026-05-10 07:30:00,80766.4,80789.1,80665.0,80725.85,20.0
2026-05-10 08:00:00,80728.0,80905.7,80638.0,80862.0,58.0
2026-05-10 08:30:00,80856.3,80897.0,80751.0,80818.99,32.0
2026-05-10 09:00:00,80803.9,80901.0,80760.0,80770.0,55.0
2026-05-10 09:30:00,80829.6,80871.4,80700.0,80794.02,99.0
2026-05-10 10:00:00,80790.4,80845.0,80644.0,80797.25,133.0
2026-05-10 10:30:00,80797.5,80879.9,80716.0,80848.5,97.0
2026-05-10 11:00:00,80848.6,80974.3,80710.0,80760.1,92.0
2026-05-10 11:30:00,80763.48,80857.0,80728.0,80793.0,129.0
2026-05-10 12:00:00,80797.2,80925.97,80722.0,80915.27,70.0
2026-05-10 12:30:00,80915.27,80943.09,80829.0,80880.0,94.0
2026-05-10 13:00:00,80915.5,80998.99,80810.0,80963.87,167.0
2026-05-10 13:30:00,80982.5,81000.0,80880.0,80962.33,97.0
2026-05-10 14:00:00,80938.0,80988.0,80832.0,80917.7,191.0
2026-05-10 14:30:00,80909.1,81005.0,80779.0,80953.0,177.0
2026-05-10 15:00:00,80979.6,81111.0,80885.0,80944.0,225.0
2026-05-10 15:30:00,80943.99,81437.77,80923.0,81408.11,313.0
2026-05-10 16:00:00,81420.8,81489.26,81206.0,81250.87,389.0
2026-05-10 16:30:00,81252.7,81363.56,81144.0,81357.27,227.0
2026-05-10 17:00:00,81338.1,81428.0,81174.0,81369.34,153.0
2026-05-10 17:30:00,81369.34,81568.0,81242.0,81471.42,312.0
2026-05-10 18:00:00,81458.4,81497.9,81289.0,81348.8,121.0
2026-05-10 18:30:00,81348.8,81408.4,81172.0,81265.2,99.0
2026-05-10 19:00:00,81265.2,81488.9,81086.0,81473.56,217.0
2026-05-10 19:30:00,81449.6,81473.57,81290.0,81425.13,225.0
2026-05-10 20:00:00,81400.3,81449.21,80988.0,81134.55,333.0
2026-05-10 20:30:00,81133.8,81133.8,80237.0,80724.2,536.0
2026-05-10 21:00:00,80720.7,80937.53,80524.0,80829.61,291.0
2026-05-10 21:30:00,80848.6,80941.8,80665.0,80702.61,167.0
2026-05-10 22:00:00,80702.6,81700.0,80606.0,81486.13,646.0
2026-05-10 22:30:00,81486.13,82158.0,81400.0,82042.44,621.0
2026-05-10 23:00:00,82040.32,82458.0,81982.0,82221.16,495.0
2026-05-10 23:30:00,82221.16,82398.75,82015.0,82150.0,283.0
2026-05-11 00:00:00,82171.9,82379.0,81349.0,81664.3,392.0
2026-05-11 00:30:00,81662.9,81824.58,81216.0,81448.03,243.0
2026-05-11 01:00:00,81448.03,81727.52,81229.0,81609.82,241.0
2026-05-11 01:30:00,81609.82,81669.98,81341.0,81487.11,166.0
2026-05-11 02:00:00,81487.11,81550.0,81081.0,81215.83,203.0
2026-05-11 02:30:00,81215.83,81263.97,81055.0,81161.46,164.0
2026-05-11 03:00:00,81155.3,81171.98,80501.0,80586.73,467.0
2026-05-11 03:30:00,80583.91,80756.07,80470.0,80717.0,128.0
2026-05-11 04:00:00,80712.7,80775.0,80567.0,80732.97,105.0
2026-05-11 04:30:00,80732.97,80865.0,80659.0,80798.01,120.0
2026-05-11 05:00:00,80798.0,80948.0,80745.0,80928.5,81.0
2026-05-11 05:30:00,80928.6,80985.4,80707.0,80809.99,213.0
