timestamp,open,high,low,close,volume
2026-05-10,80670.1,82458.0,80237.0,82150.0,7967.0
2026-05-11,82171.9,82379.0,80400.0,81728.27,12087.0
2026-05-12,81730.6,81778.0,79802.51,80483.75,10187.0
2026-05-13,80484.72,81302.5,78699.83,79284.22,12723.0
2026-05-14,79292.1,82066.22,78867.0,81053.28,20683.0
2026-05-15,81070.1,81650.0,78570.0,79058.52,11164.0
2026-05-16,79062.6,79236.3,77598.0,78131.96,5836.0
2026-05-17,78122.9,78624.0,76602.0,77396.46,5184.0
2026-05-18,77406.57,77799.9,75992.0,76950.19,14445.0
2026-05-19,76943.96,77440.0,76061.12,76746.27,9933.0
2026-05-20,76756.3,77877.0,76433.52,77461.3,11939.0
2026-05-21,77475.98,78243.0,76619.02,77532.78,10795.0
2026-05-22,77547.25,77914.0,75266.73,75478.05,10330.0
2026-05-23,75456.6,77448.0,74027.0,76667.31,11687.0
2026-05-24,76670.1,77604.0,76000.0,76988.88,7647.0
2026-05-25,76980.7,77960.0,76807.04,77270.93,7135.0
