timestamp,open,high,low,close,volume
2026-05-04 04:00:00,676,677.35,675.09,675.41,129711
2026-05-04 04:05:00,675.32,675.33,674.91,675.28,19780
2026-05-04 04:10:00,675.49,676.45,675.21,675.48,7502
2026-05-04 04:15:00,675.47,675.52,675.09,675.24,7367
2026-05-04 04:20:00,675.18,675.54,675.18,675.45,8674
2026-05-04 04:25:00,675.56,675.9,675.5,675.79,5740
2026-05-04 04:30:00,675.89,676.015,675.63,675.65,4788
2026-05-04 04:35:00,675.87,675.93,675.78,675.9,3938
2026-05-04 04:40:00,675.96,675.96,675.62,675.68,4379
2026-05-04 04:45:00,675.64,675.72,675.55,675.69,10038
2026-05-04 04:50:00,675.68,675.74,675.55,675.7,7355
2026-05-04 04:55:00,675.65,675.89,675.6,675.64,3970
2026-05-04 05:00:00,675.56,675.87,675.4,675.85,3887
2026-05-04 05:05:00,675.92,675.94,675.79,675.81,2585
2026-05-04 05:10:00,675.84,676.1,675.84,676.05,4005
2026-05-04 05:15:00,676.1,676.1,675.9,675.93,1373
2026-05-04 05:20:00,675.9,676.08,675.86,676,13966
2026-05-04 05:25:00,676,676.1,675.87,676.04,4609
2026-05-04 05:30:00,676.01,676.03,675.94,676.03,1573
2026-05-04 05:35:00,676.07,676.24,676.07,676.24,5495
2026-05-04 05:40:00,676.26,676.29,676.13,676.19,7418
2026-05-04 05:45:00,676.14,676.15,675.95,676.09,13753
2026-05-04 05:50:00,676.15,676.195,676.1,676.17,3017
2026-05-04 05:55:00,676.25,676.35,675.64,675.64,35201
2026-05-04 06:00:00,675.53,675.62,672.48,672.97,74567
2026-05-04 06:05:00,672.77,672.94,670.08,670.94,82454
2026-05-04 06:10:00,670.92,671.74,670.12,670.85,54102
2026-05-04 06:15:00,670.97,671.66,670.27,670.63,53168
2026-05-04 06:20:00,670.61,671.38,670.08,671.27,91609
2026-05-04 06:25:00,671.33,672.48,671.33,672.16,61463
2026-05-04 06:30:00,672.19,674.48,672,673.92,38972
2026-05-04 06:35:00,674.05,674.27,673.38,673.95,33134
2026-05-04 06:40:00,674,674.22,673.76,673.94,19781
2026-05-04 06:45:00,673.98,674.21,673.65,673.9781,15610
2026-05-04 06:50:00,674.02,674.12,673.47,673.71,5358
2026-05-04 06:55:00,673.69,673.79,673.55,673.63,9124
2026-05-04 07:00:00,673.68,674.5,673.22,673.5,49154
2026-05-04 07:05:00,673.55,673.91,673.53,673.91,13095
2026-05-04 07:10:00,673.95,674.4,673.84,674.08,16563
2026-05-04 07:15:00,674.27,674.4,674.0542,674.19,6853
2026-05-04 07:20:00,674.0603,674.25,673.93,673.93,6068
2026-05-04 07:25:00,673.92,673.99,673.69,673.84,25915
2026-05-04 07:30:00,673.8,673.9,673.61,673.7,14033
2026-05-04 07:35:00,673.73,674.08,672.88,673.1798,41861
2026-05-04 07:40:00,673.16,674,673.09,673.55,13433
2026-05-04 07:45:00,673.59,673.665,673.23,673.41,14528
2026-05-04 07:50:00,673.35,674.04,673.3,674.04,9050
2026-05-04 07:55:00,674.1,674.12,673.89,674.06,8714
2026-05-04 08:00:00,674.14,674.74,674.07,674.58,45914
2026-05-04 08:05:00,674.52,674.71,674.43,674.61,18856
2026-05-04 08:10:00,674.59,674.96,674.59,674.71,21343
2026-05-04 08:15:00,674.61,675.27,674.07,674.9766,78577
2026-05-04 08:20:00,674.92,675.11,674.66,674.79,11726
2026-05-04 08:25:00,674.83,675.05,674.71,674.84,11478
2026-05-04 08:30:00,674.794,674.87,674.42,674.6606,15293
2026-05-04 08:35:00,674.63,675.04,674.3314,674.96,22782
2026-05-04 08:40:00,675,675.14,674.6399,674.94,13119
2026-05-04 08:45:00,674.9,674.94,674.69,674.69,12885
2026-05-04 08:50:00,674.7,674.92,674.53,674.6757,8585
2026-05-04 08:55:00,674.75,674.93,674.15,674.33,13966
2026-05-04 09:00:00,674.4,674.57,673.09,674.33,81345
2026-05-04 09:05:00,674.26,674.84,674.1,674.84,33334
2026-05-04 09:10:00,674.96,675.23,674.38,674.61,40290
2026-05-04 09:15:00,674.52,674.84,674.43,674.5,16050
2026-05-04 09:20:00,674.46,674.59,674.36,674.56,30236
2026-05-04 09:25:00,674.6,674.75,674.47,674.66,49221
2026-05-04 09:30:00,674.66,675.1146,673.5725,673.99,981415
2026-05-04 09:35:00,673.97,674.62,673.55,674.22,415232
2026-05-04 09:40:00,674.2,675.39,673.92,674.68,366645
2026-05-04 09:45:00,674.62,675.64,674.43,674.9942,335401
2026-05-04 09:50:00,674.98,675.455,674.5503,675.05,301974
2026-05-04 09:55:00,675.05,675.67,674.36,675.61,323290
2026-05-04 10:00:00,675.6,675.73,674.95,675.04,408636
2026-05-04 10:05:00,675.03,675.525,674.45,674.65,404507
2026-05-04 10:10:00,674.58,676.06,674.57,675.55,374688
2026-05-04 10:15:00,675.5651,675.929,675.25,675.929,208634
2026-05-04 10:20:00,675.9001,676.019,675.48,675.64,197598
2026-05-04 10:25:00,675.6,675.93,674.9601,675.03,195486
2026-05-04 10:30:00,675.03,675.8599,674.88,675.52,349104
2026-05-04 10:35:00,675.51,676.07,675.31,675.8399,204020
2026-05-04 10:40:00,675.84,676.48,675.84,676.375,400393
2026-05-04 10:45:00,676.4,676.73,676.335,676.5,296373
2026-05-04 10:50:00,676.51,676.73,676.22,676.47,242219
2026-05-04 10:55:00,676.4606,676.63,675.13,675.3,543032
2026-05-04 11:00:00,675.33,676.0893,674.52,675.54,402332
2026-05-04 11:05:00,675.52,675.79,674.92,675.32,229524
