timestamp,open,high,low,close,volume
2026-04-27,422.375,427.11,417.0701,424.82,30867303
2026-04-28,424.57,429.92,421.9,429.25,30438087
2026-04-29,424.575,426.82,420.29,424.46,38288316
2026-04-30,410.81,414.42,398.01,407.78,70909408
2026-05-01,412.8,417.11,410.435,414.44,31372361
2026-05-04,411.54,420.78,410.8,413.62,28066528
2026-05-05,415.32,416.7799,408.8,411.38,25700891
2026-05-06,408.0,418.4228,405.11,413.96,30285898
2026-05-07,420.11,427.98,418.76,420.77,34942445
2026-05-08,417.385,418.63,414.0,415.12,33383790
2026-05-11,407.87,412.69,405.5,412.66,35657943
2026-05-12,414.48,415.5,406.64,407.77,38594221
