timestamp,open,high,low,close,volume
2026-04-27 04:00:00,270.3,270.3,267.52,268.11,129339
2026-04-27 05:00:00,268.14,268.2,267.07,267.07,49541
2026-04-27 06:00:00,267.19,267.85,265.95,266.68,98540
2026-04-27 07:00:00,266.7,269.1846,266,266.8,228350
2026-04-27 08:00:00,266.9,268.06,266.5,267.42,188577
2026-04-27 09:00:00,267.6,268.36,265.07,268.13,5441158
2026-04-27 10:00:00,268.13,268.2,266.67,267.16,2636332
2026-04-27 11:00:00,267.18,267.64,266.62,266.79,1912375
2026-04-27 12:00:00,266.795,267.05,266.26,266.42,1775111
2026-04-27 13:00:00,266.42,267.05,266.35,266.48,1688298
2026-04-27 14:00:00,266.47,266.64,266.09,266.42,1973562
2026-04-27 15:00:00,266.44,267.97,266.31,267.64,4047268
2026-04-27 16:00:00,267.65,267.7,267.07,267.4416,6933554
2026-04-27 17:00:00,267.54,267.55,267.4,267.44,31994
2026-04-27 18:00:00,267.51,267.9092,267.4301,267.78,44871
2026-04-27 19:00:00,267.78,268,267.7186,267.8699,18589
2026-04-28 04:00:00,267.2833,268.16,266.86,268,23390
2026-04-28 05:00:00,267.72,269.5,267.62,268.79,19944
2026-04-28 06:00:00,269,269,268.51,268.78,17931
2026-04-28 07:00:00,268.58,269.19,268.4,269.17,98747
2026-04-28 08:00:00,269.17,269.99,268.84,269.865,139495
2026-04-28 09:00:00,269.8273,273.23,268.66,269.905,4619435
2026-04-28 10:00:00,269.85,271.7495,269.66,271.13,3725978
2026-04-28 11:00:00,271.17,271.83,269.48,269.64,2586746
2026-04-28 12:00:00,269.665,270.17,269.3313,269.94,1261204
2026-04-28 13:00:00,269.935,270.6499,269.51,270.515,1135694
2026-04-28 14:00:00,270.53,270.93,269.89,270.0601,1770262
2026-04-28 15:00:00,270.065,270.945,269.995,270.76,3025705
2026-04-28 16:00:00,270.76,271,269.74,270.05,6525070
2026-04-28 17:00:00,269.91,269.9997,269.48,269.5599,27262
2026-04-28 18:00:00,269.65,270,269.5,269.53,15884
2026-04-28 19:00:00,269.6,269.8,269.5,269.5,16203
2026-04-29 04:00:00,269.81,270.1288,269.28,269.53,29102
2026-04-29 05:00:00,269.28,269.6078,269.28,269.43,4802
2026-04-29 06:00:00,269.39,269.57,268.87,269.25,23858
2026-04-29 07:00:00,269.3,269.47,268.01,268.39,51667
2026-04-29 08:00:00,268.4148,268.46,267.85,268.24,84119
2026-04-29 09:00:00,268.3,269.56,267.04,269.27,2549139
2026-04-29 10:00:00,269.32,270.3118,269.0304,269.31,2193769
2026-04-29 11:00:00,269.305,269.42,268.2,268.63,1926069
2026-04-29 12:00:00,268.65,271.04,268.62,270.95,1895418
2026-04-29 13:00:00,270.97,270.98,269.91,270.17,1015860
2026-04-29 14:00:00,270.19,270.27,269.37,270.075,1119536
2026-04-29 15:00:00,270.07,270.5,269.61,270.19,2742740
2026-04-29 16:00:00,270.29,270.6,269.3,269.8,4711272
2026-04-29 17:00:00,269.924,270.07,269.62,269.77,98837
2026-04-29 18:00:00,269.76,270.6,268.03,270.25,98402
