timestamp,open,high,low,close,volume
2026-05-04 04:00:00,676,677.35,674.91,675.64,213242
2026-05-04 05:00:00,675.56,676.35,675.4,675.64,96882
2026-05-04 06:00:00,675.53,675.62,670.08,673.63,539342
2026-05-04 07:00:00,673.68,674.5,672.88,674.06,219267
2026-05-04 08:00:00,674.14,675.27,674.07,674.33,274524
2026-05-04 09:00:00,674.4,675.67,673.09,675.61,2974433
2026-05-04 10:00:00,675.6,676.73,674.45,675.3,3824690
2026-05-04 11:00:00,675.33,676.0893,670.86,671.775,4941475
2026-05-04 12:00:00,671.78,672.08,668.9,671.14,3775117
2026-05-04 13:00:00,671.09,673.45,671.07,673.1701,2439478
2026-05-04 14:00:00,673.17,673.7899,671.39,672.39,1815676
2026-05-04 15:00:00,672.42,673.2,671.91,672.88,3598130
2026-05-04 16:00:00,672.83,672.88,671.86,671.92,998750
2026-05-04 17:00:00,672,672.35,671.9508,672.33,56779
2026-05-04 18:00:00,672.26,673,671.98,672.13,83839
2026-05-04 19:00:00,672.18,672.4,671.79,672,60529
2026-05-05 04:00:00,674.85,676.78,673.98,676.52,157252
2026-05-05 05:00:00,676.36,677.15,676.07,676.65,69272
2026-05-05 06:00:00,676.71,677.26,676.37,676.63,76809
2026-05-05 07:00:00,676.62,676.93,675.82,676.89,185657
2026-05-05 08:00:00,676.85,678.36,676.53,677.63,321701
2026-05-05 09:00:00,677.64,680.92,677.51,680.2199,4484934
2026-05-05 10:00:00,680.23,681.58,679.01,680.53,3809441
2026-05-05 11:00:00,680.55,681.81,680.34,681.31,2477909
2026-05-05 12:00:00,681.315,681.94,680.42,681.2701,2006124
2026-05-05 13:00:00,681.282,682.29,680.87,682.1,1711342
2026-05-05 14:00:00,682.0901,682.72,681.95,682.3099,1689074
2026-05-05 15:00:00,682.302,682.7734,680.8683,681.53,3411121
2026-05-05 16:00:00,681.51,684.1622,680.99,683.29,2069891
2026-05-05 17:00:00,683.24,684.4,683.04,684.25,205070
2026-05-05 18:00:00,684.36,688.27,684.22,687.27,347827
2026-05-05 19:00:00,687.4,687.58,686.62,687.25,171554
2026-05-06 04:00:00,686.7,690.79,685.72,690,283508
2026-05-06 05:00:00,689.98,690.78,688.4,690.6,305653
2026-05-06 06:00:00,690.65,693.14,690.52,692.48,336276
2026-05-06 07:00:00,692.46,693.69,690.82,691.36,500501
2026-05-06 08:00:00,691.32,691.38,688.75,689.42,514688
2026-05-06 09:00:00,689.41,690.52,686.48,689.63,5022423
2026-05-06 10:00:00,689.63,691.59,687.62,691.28,5372132
2026-05-06 11:00:00,691.28,692.47,690.83,691.88,3166403
2026-05-06 12:00:00,691.88,692.86,690.74,691.33,2165122
2026-05-06 13:00:00,691.37,693.05,691.1,692.81,1730820
2026-05-06 14:00:00,692.805,694.39,692.63,693.77,2556518
2026-05-06 15:00:00,693.743,695.93,693.7,695.575,6942054
2026-05-06 16:00:00,695.54,697.64,694.8313,695.55,2050685
2026-05-06 17:00:00,695.5,696.35,693.55,693.78,282959
2026-05-06 18:00:00,693.75,695.19,693.75,694.5,170679
2026-05-06 19:00:00,694.5418,695.06,694.24,694.51,60561
2026-05-07 04:00:00,696.54,698.11,695.02,696.26,242279
2026-05-07 05:00:00,696.11,696.87,695.68,696.01,86313
2026-05-07 06:00:00,696.06,696.39,695.19,696.11,110682
2026-05-07 07:00:00,696.04,696.6,695.5,696.18,222149
2026-05-07 08:00:00,696.05,696.81,695.22,696.67,334350
2026-05-07 09:00:00,696.65,697.85,695.54,697.27,3827030
2026-05-07 10:00:00,697.27,701.24,697.24,700.83,5389635
2026-05-07 11:00:00,700.825,700.865,697.11,697.365,3324870
2026-05-07 12:00:00,697.36,697.45,693.79,695.2101,4908569
2026-05-07 13:00:00,695.26,695.61,691.77,695.22,4644877
2026-05-07 14:00:00,695.23,695.78,692.48,693.94,3863879
2026-05-07 15:00:00,693.98,695.55,692.58,694.93,6387469
2026-05-07 16:00:00,694.89,696.9,693.73,693.91,1315642
2026-05-07 17:00:00,694.06,694.17,690.75,691.36,450529
