timestamp,open,high,low,close,volume
2026-04-27,266.09,268.36,265.07,267.61,41466762
2026-04-28,272.335,273.23,268.66,270.71,40018940
2026-04-29,267.55,271.04,267.04,270.17,30047869
2026-04-30,270.5,276,268.14,271.35,91848230
2026-05-01,278.855,287.22,278.37,280.14,79915442
2026-05-04,279.655,280.63,274.8601,276.83,46668401
2026-05-05,276.925,284.57,276.501,284.18,49311712
2026-05-06,281.915,288.03,281.07,287.51,58336072
2026-05-07,289.27,292.13,285.78,287.44,45224300
2026-05-08,290.01,294.76,290.0,293.32,52692761
2026-05-11,291.979,293.88,290.23,292.68,42247285
2026-05-12,292.56,295.27,292.56,294.8,45748129
